Date,Open,High,Low,Close,Adj Close,Volume
2000-12-21,1.3098959922790527,1.4895830154418943,1.1458330154418943,1.1614580154418943,1.065457820892334,84525600
2008-03-25,5.03000020980835,5.175000190734863,4.982500076293945,5.079999923706055,4.660114288330078,73538800
2018-03-08,60.73749923706055,60.73749923706055,59.84749984741211,60.29499816894531,59.697265625,41191200
2019-02-21,39.76499938964844,40.01250076293945,38.79499816894531,38.942501068115234,38.64001083374024,44854800
2006-07-07,3.3550000190734863,3.3616669178009038,3.191667079925537,3.228332996368408,2.9614956378936768,54123000
2004-04-12,2.245832920074463,2.25583291053772,2.173332929611206,2.186666965484619,2.0059287548065186,44378400
2018-03-09,60.775001525878906,61.462501525878906,60.61249923706055,61.33250045776367,60.72447204589844,50552400
2019-03-26,44.872501373291016,45.4375,43.650001525878906,44.21749877929688,43.91925048828125,70350800
2006-01-23,3.679167032241821,3.702500104904175,3.629167079925537,3.671667098999024,3.3681859970092773,33488400
2007-11-16,8.0,8.135000228881836,7.934999942779541,8.112500190734863,7.441962242126465,42359200
2004-08-12,0.862500011920929,0.8650000095367432,0.838333010673523,0.8399999737739563,0.7705699801445007,65438400
2014-03-17,4.46750020980835,4.5,4.449999809265137,4.454999923706055,4.221982479095459,29965600
2021-03-15,128.6475067138672,132.0675048828125,127.67250061035156,131.91250610351562,131.6613006591797,22198800
2016-10-17,16.4950008392334,16.649999618530273,16.3799991607666,16.40250015258789,16.142650604248047,19532800
1999-05-05,0.3645829856395721,0.3697920143604278,0.34375,0.3697920143604278,0.3392269015312195,14457600
2009-09-30,3.714999914169312,3.802500009536743,3.632499933242798,3.757499933242798,3.4469244480133057,87595600
2007-12-04,8.03499984741211,8.0625,7.837500095367432,7.992499828338623,7.331881999969482,37171200
2001-08-13,3.587083101272583,3.714582920074463,3.533750057220459,3.674582958221436,3.370861768722534,151478400
2006-12-20,6.4166669845581055,6.493332862854004,6.37166690826416,6.376667022705078,5.849604606628418,30659400
2013-01-03,3.180000066757202,3.2174999713897705,3.1449999809265137,3.182499885559082,2.938286781311035,29888800
2009-07-27,3.2100000381469727,3.302500009536743,3.180000066757202,3.255000114440918,2.9859585762023926,67748400
2002-06-03,2.7208330631256104,2.733333110809326,2.5908329486846924,2.624166965484619,2.407266855239868,90124800
2006-10-20,5.40166711807251,5.40500020980835,5.2216668128967285,5.298333168029785,4.860402584075928,35947800
2018-07-20,62.98249816894531,63.375,62.61249923706055,62.72249984741211,62.13909530639648,22235200
2020-10-27,133.05999755859375,134.4199981689453,131.9149932861328,133.96749877929688,133.6267547607422,25052000
2014-06-09,4.752500057220459,4.807499885559082,4.71999979019165,4.762499809265137,4.5341877937316895,24745600
2010-05-25,2.992500066757202,3.1875,2.962500095367432,3.172499895095825,2.910278081893921,96665200
2019-11-13,52.087501525878906,52.3650016784668,51.47499847412109,52.14250183105469,51.901248931884766,30018800
2007-11-23,7.480000019073486,7.587500095367432,7.385000228881836,7.554999828338623,6.9305419921875,14197600
2004-05-06,1.7925000190734863,1.840000033378601,1.7541669607162476,1.8258329629898071,1.6749192476272583,71134800
2017-11-16,53.244998931884766,53.54999923706055,52.8125,52.90250015258789,52.309173583984375,44176800
2012-09-25,3.4600000381469727,3.4749999046325684,3.3475000858306885,3.352499961853028,3.075400114059448,48154400
2005-03-15,2.166666984558105,2.1875,2.110832929611206,2.112499952316284,1.9378918409347532,37810800
2008-01-07,7.550000190734863,7.612500190734863,6.587500095367432,6.724999904632568,6.169146060943604,100680000
2021-07-20,187.3000030517578,188.3800048828125,181.63999938964844,186.1199951171875,185.8081512451172,43468700
2005-03-01,2.4266669750213623,2.4666669368743896,2.3858330249786377,2.4100000858306885,2.2108020782470703,73714800
1999-02-22,0.4427079856395721,0.4479170143604278,0.4140630066394806,0.4375,0.4013385474681854,20524800
2008-10-01,2.637500047683716,2.684999942779541,2.555000066757202,2.602499961853028,2.3873908519744877,55720800
2009-12-28,4.514999866485596,4.554999828338623,4.40500020980835,4.449999809265137,4.082186222076416,46576000
2009-10-06,3.487499952316284,3.5625,3.462500095367432,3.502500057220459,3.213002443313598,76127200
2020-01-29,61.84749984741211,62.209999084472656,60.98500061035156,61.3849983215332,61.14606094360352,25884800
2015-12-17,8.305000305175781,8.390000343322754,8.162500381469727,8.167499542236328,7.973495960235596,25416000
2020-01-08,59.93999862670898,60.5099983215332,59.53749847412109,60.095001220703125,59.861083984375,27710800
2022-04-04,267.2799987792969,275.5799865722656,266.1300048828125,273.6000061035156,273.2696838378906,39712000
2018-12-12,37.10499954223633,38.19499969482422,36.20500183105469,37.22499847412109,36.93584442138672,65413600
2006-07-19,3.1166670322418213,3.3066670894622803,3.093333005905152,3.266666889190674,2.9966611862182617,105555000
2000-08-28,3.140625,3.291666984558105,3.104166984558105,3.25,2.981372833251953,18926400
2017-10-03,44.8125,45.14500045776367,44.39500045776367,44.84249877929688,44.33957290649414,39033200
2010-02-11,4.15749979019165,4.324999809265137,4.127500057220459,4.28000020980835,3.926238536834717,69598000
2015-07-09,4.989999771118164,5.012499809265137,4.822500228881836,4.852499961853027,4.699544906616211,35758800
2015-04-24,5.552499771118164,5.554999828338623,5.445000171661377,5.507500171661377,5.309319972991943,24096000
2001-12-10,4.970832824707031,5.159999847412109,4.929166793823242,5.045833110809326,4.628770351409912,69586800
2004-04-06,2.2249999046325684,2.240833044052124,2.166666984558105,2.178333044052124,1.9982829093933103,62409600
2016-08-08,14.75,14.78499984741211,14.529999732971191,14.6850004196167,14.425780296325684,30506400
2022-12-16,168.63999938964844,170.41000366210938,164.10000610351562,165.7100067138672,165.63648986816406,47823200
2012-09-21,3.407500028610229,3.4375,3.3949999809265137,3.4175000190734863,3.1350276470184326,34013600
2013-01-31,3.0799999237060547,3.115000009536743,3.0450000762939453,3.065000057220459,2.8298022747039795,47054400
2013-07-08,3.569999933242798,3.587500095367432,3.5225000381469727,3.5425000190734863,3.3074421882629395,26208400
2012-01-18,3.444999933242798,3.5225000381469727,3.427500009536743,3.494999885559082,3.2061209678649902,63267600
2007-06-07,6.034999847412109,6.125,5.99666690826416,5.998332977294922,5.502542972564697,79186200
2019-01-31,34.314998626708984,36.29750061035156,34.095001220703125,35.9375,35.65836334228516,84285200
2007-08-22,8.088333129882812,8.114999771118164,7.925000190734863,8.06833267211914,7.401446342468262,56615400
2007-09-07,8.518333435058594,8.606666564941406,8.278332710266113,8.441666603088379,7.743919849395752,60230400
2023-10-24,430.7699890136719,436.9700012207031,426.9100036621094,436.6300048828125,436.5916137695313,40146300
2020-12-01,134.92250061035156,135.28750610351562,132.28250122070312,133.89999389648438,133.55943298339844,29694800
2002-07-25,1.363332986831665,1.3674999475479126,1.2091670036315918,1.2549999952316284,1.1512683629989624,179644800
2003-01-24,0.8908330202102661,0.8949999809265137,0.8324999809265137,0.8475000262260437,0.7774501442909241,89710800
2018-08-27,68.3550033569336,69.7249984741211,68.0374984741211,68.9749984741211,68.33344268798828,50577600
2021-12-30,298.2699890136719,304.57000732421875,295.3999938964844,295.8599853515625,295.4525146484375,30886400
2011-07-12,3.704999923706055,3.740000009536743,3.609999895095825,3.672499895095825,3.3689498901367188,86760400
2002-03-07,4.822500228881836,4.8383331298828125,4.585000038146973,4.716667175292969,4.326811790466309,134653200
2013-05-13,3.609999895095825,3.625,3.5450000762939453,3.559999942779541,3.306982517242432,28981200
2018-02-14,57.75,60.647499084472656,57.63750076293945,60.35499954223633,59.71955871582031,74498800
1999-10-01,0.3945310115814209,0.4088540077209472,0.3776040077209472,0.3984380066394806,0.3655052483081817,34776000
2010-07-30,2.265000104904175,2.337500095367432,2.2300000190734863,2.297499895095825,2.1076011657714844,98428800
2005-01-10,1.8416670560836792,1.8583329916000368,1.8291670083999636,1.840000033378601,1.6879150867462158,57955200
2018-05-23,60.06999969482422,61.897499084472656,60.0625,61.8849983215332,61.30939102172852,44295600
2015-07-17,5.03000020980835,5.034999847412109,4.952499866485596,5.017499923706055,4.859341621398926,22037200
2019-09-24,44.025001525878906,44.3224983215332,42.775001525878906,43.13249969482422,42.93293380737305,31726800
1999-05-06,0.3671880066394806,0.375,0.3515630066394806,0.3626300096511841,0.3326569497585296,3561600
2010-05-19,3.125,3.194999933242798,3.102499961853028,3.190000057220459,2.92633056640625,82652000
2017-01-13,25.899999618530277,26.25,25.76499938964844,25.857500076293945,25.48596954345703,45782000
2004-07-15,1.3258329629898071,1.340000033378601,1.2949999570846558,1.303333044052124,1.195606708526611,61135200
2017-07-14,40.3224983215332,41.25249862670898,40.25249862670898,41.23749923706055,40.7391357421875,94194800
2020-10-30,128.5,129.36500549316406,123.0,125.33999633789062,125.02120971679688,41682000
2023-09-18,427.4800109863281,442.4200134277344,420.0,439.6600036621094,439.621337890625,50027100
2015-09-22,5.755000114440918,5.795000076293945,5.692500114440918,5.722499847412109,5.565439701080322,22835600
2005-08-09,2.365833044052124,2.37166690826416,2.3308329582214355,2.3566670417785645,2.161877393722534,29190000
2001-01-18,1.8697919845581052,2.28125,1.828125,2.228516101837158,2.044318675994873,94816800
2019-04-12,48.275001525878906,48.31499862670898,47.415000915527344,47.50249862670898,47.18209457397461,47170800
2018-11-23,35.82749938964844,37.397499084472656,35.6974983215332,36.25,35.932464599609375,41196800
2009-12-11,3.884999990463257,3.890000104904175,3.7925000190734863,3.802500009536743,3.4882049560546875,41674400
2000-06-05,2.7369790077209477,2.9375,2.6276040077209477,2.799804925918579,2.568387269973755,49190400
2009-10-15,3.4800000190734863,3.512500047683716,3.359999895095825,3.382499933242798,3.1029200553894043,109219600
2001-06-22,3.8020830154418954,3.903749942779541,3.754167079925537,3.804167032241821,3.4897348880767822,76118400
2007-07-16,7.65166711807251,7.815000057220459,7.650000095367432,7.783332824707031,7.140005111694336,54171000
2021-02-19,150.2449951171875,151.77000427246094,148.46749877929688,149.26499938964844,148.92935180664062,27172400
2014-11-25,5.135000228881836,5.179999828338623,5.125,5.142499923706055,4.938440799713135,19024000
2021-06-23,190.07749938964844,191.52749633789065,189.07749938964844,190.57249450683597,190.25314331054688,33235600
2020-07-28,103.74250030517578,103.81999969482422,102.09249877929688,102.15499877929688,101.8647003173828,27163600
2004-12-07,1.915832996368408,2.0799999237060547,1.8783329725265503,1.900833010673523,1.7437199354171753,292705200
2006-09-14,4.826666831970215,4.9166669845581055,4.768332958221436,4.831666946411133,4.432305812835693,42881400
2003-11-21,1.659999966621399,1.662500023841858,1.6150000095367432,1.6466670036315918,1.5105626583099363,54324000
2004-02-20,1.959167003631592,2.016666889190674,1.9483330249786377,2.011667013168335,1.8453929424285889,61812000
2004-01-28,1.909999966621399,1.940000057220459,1.8708330392837524,1.8808330297470093,1.725373387336731,61520400
2019-05-16,39.84000015258789,40.477500915527344,39.41249847412109,40.04750061035156,39.77738571166992,78108800
2001-12-05,4.883333206176758,5.245832920074463,4.879167079925537,5.235833168029785,4.803067207336426,170703600
2017-12-22,48.59999847412109,48.91249847412109,47.8125,48.817501068115234,48.303524017333984,46627600
1999-11-26,0.7942709922790527,0.8020830154418945,0.7708330154418945,0.796875,0.7310095429420471,7176000
2013-03-11,3.172499895095825,3.1875,3.1475000381469727,3.174999952316284,2.949345350265503,29974800
2008-06-17,5.329999923706055,5.332499980926514,5.114999771118164,5.127500057220459,4.703689098358154,68791200
2012-10-02,3.302500009536743,3.302500009536743,3.255000114440918,3.2925000190734863,3.0203585624694824,29549200
2016-02-17,6.832499980926514,6.980000019073486,6.804999828338623,6.914999961853027,6.75074577331543,77146800
2005-09-13,2.6608328819274902,2.7674999237060547,2.6608328819274902,2.754167079925537,2.526521921157837,85472400
2011-07-19,3.4600000381469727,3.5625,3.4600000381469727,3.555000066757202,3.2611618041992188,60222400
2017-08-04,41.84999847412109,42.51750183105469,41.619998931884766,41.8025016784668,41.29730987548828,58909600
2019-12-26,59.68999862670898,60.08000183105469,59.5,59.79750061035156,59.56474685668945,18285200
2002-02-21,4.631667137145996,4.633333206176758,4.369166851043701,4.375,4.013383865356445,153104400
2014-08-18,4.78000020980835,4.829999923706055,4.732500076293945,4.824999809265137,4.593692779541016,28407600
2010-06-23,2.9175000190734863,2.952500104904175,2.8350000381469727,2.922499895095825,2.680940866470337,61406000
2014-04-07,4.539999961853027,4.639999866485596,4.514999866485596,4.552499771118164,4.314382553100586,42857600
2020-01-09,60.962501525878906,61.48249816894531,60.21500015258789,60.755001068115234,60.518516540527344,25511200
2021-07-23,196.55999755859372,197.0,192.5,195.5800018310547,195.25230407714844,19567200
1999-10-28,0.4505209922790527,0.4583329856395721,0.4244790077209472,0.4270829856395721,0.3917825520038605,22276800
2019-05-23,37.42250061035156,37.42250061035156,36.227500915527344,36.83000183105469,36.58158493041992,59184400
2018-12-17,36.310001373291016,37.03749847412109,35.310001373291016,35.89500045776367,35.61619186401367,66286800
2001-08-02,3.622082948684693,3.674582958221436,3.499583005905152,3.661667108535767,3.3590126037597656,109792800
2012-04-16,3.565000057220459,3.575000047683716,3.440000057220459,3.497499942779541,3.2084147930145264,46346800
2001-01-29,2.0520830154418945,2.1302080154418945,1.9791669845581052,2.1276040077209477,1.9517472982406616,35416800
2010-10-04,2.809999942779541,2.8575000762939453,2.752500057220459,2.809999942779541,2.577740430831909,74950000
2018-04-16,57.942501068115234,58.209999084472656,56.91999816894531,57.872501373291016,57.29878616333008,35079200
2018-05-02,56.75,57.20000076293945,56.3125,56.57749938964844,56.0166244506836,26824800
2013-06-04,3.634999990463257,3.700000047683716,3.595000028610229,3.617500066757202,3.37746524810791,36367600
1999-11-17,0.7291669845581055,0.78125,0.71875,0.7434899806976318,0.6820369958877563,78638400
2021-07-21,188.82000732421875,195.2700042724609,187.4199981689453,194.1000061035156,193.7747802734375,37101700
2022-10-31,137.77999877929688,138.3800048828125,132.97000122070312,134.97000122070312,134.87562561035156,48634100
2022-05-12,162.19000244140625,167.8800048828125,155.6699981689453,161.75,161.5547332763672,70872800
2023-11-21,501.260009765625,505.1700134277344,492.2200012207031,499.4400024414063,499.3960876464844,56574700
2019-05-07,44.47499847412109,44.47499847412109,42.79249954223633,43.27750015258789,42.985595703125,55522000
2005-11-30,2.935832977294922,3.0274999141693115,2.934999942779541,3.012500047683716,2.763502597808838,57544800
2019-09-17,45.119998931884766,45.310001373291016,44.65250015258789,45.26750183105469,45.05805206298828,22304800
2009-12-02,3.337500095367432,3.4375,3.317500114440918,3.430000066757202,3.1464943885803223,60229200
2015-08-17,5.875,5.875,5.775000095367432,5.847499847412109,5.66317892074585,27388000
2021-08-11,200.42999267578125,200.4900054931641,194.3000030517578,196.9900054931641,196.659912109375,18592500
2012-12-06,2.9825000762939453,3.015000104904175,2.9725000858306885,2.994999885559082,2.76517391204834,41289600
2010-12-06,3.7100000381469727,3.7174999713897705,3.612499952316284,3.627500057220459,3.327669620513916,43842400
2006-06-07,3.743333101272583,3.75,3.608333110809326,3.636667013168335,3.336078405380249,56538000
2008-02-22,5.364999771118164,5.590000152587891,5.324999809265137,5.579999923706055,5.118787288665772,72305200
2001-05-09,3.512083053588867,3.5883328914642334,3.433332920074463,3.4574999809265137,3.171721935272217,131904000
2007-11-09,8.637499809265137,8.699999809265137,8.162500381469727,8.34000015258789,7.650659084320068,87105600
2005-03-24,2.0958330631256104,2.1524999141693115,2.0924999713897705,2.0941669940948486,1.92107355594635,86535600
2008-05-02,5.522500038146973,5.630000114440918,5.440000057220459,5.630000114440918,5.164653301239014,113101600
2002-08-08,0.7441669702529907,0.7983329892158508,0.7250000238418579,0.7850000262260437,0.720116138458252,75542400
2021-06-30,199.99249267578125,201.625,198.6374969482422,200.0249938964844,199.68980407714844,32656800
1999-09-16,0.515625,0.5208330154418945,0.5026040077209473,0.5091149806976318,0.4670342206954956,15811200
2015-04-14,5.614999771118164,5.637499809265137,5.534999847412109,5.590000152587891,5.388854503631592,22027600
2023-11-24,484.7000122070313,489.2099914550781,477.4500122070313,477.760009765625,477.718017578125,29464500
2011-11-18,3.5350000858306885,3.5350000858306885,3.444999933242798,3.4825000762939453,3.194655179977417,50135200
2017-07-10,37.435001373291016,38.5,37.16999816894531,38.42499923706055,37.96062469482422,95849200
2007-11-19,7.997499942779541,8.037500381469727,7.522500038146973,7.565000057220459,6.9397172927856445,56841200
2004-07-14,1.3250000476837158,1.3616670370101929,1.2858330011367798,1.3125,1.204015612602234,90160800
2018-01-09,55.55500030517578,55.95500183105469,54.65999984741211,55.48500061035156,54.90082931518555,49700000
2018-06-08,64.98999786376953,66.0,64.80000305175781,65.56999969482422,64.96012115478516,36045600
2003-11-03,1.4658329486846924,1.5291670560836792,1.4591670036315918,1.5008330345153809,1.376781940460205,77372400
2022-09-09,141.57000732421875,144.74000549316406,141.25999450683594,143.8699951171875,143.7694091796875,48661200
2017-10-25,49.27000045776367,49.80500030517578,47.79249954223633,48.415000915527344,47.87200927734375,82816000
2001-04-16,2.875,2.9354169368743896,2.803333044052124,2.855833053588867,2.6197850704193115,76411200
2017-04-27,26.07999992370605,26.4950008392334,25.897499084472656,26.40999984741211,26.06338119506836,31970000
2005-10-25,2.7158329486846924,2.759999990463257,2.704166889190674,2.751667022705078,2.524229049682617,33468000
2012-02-29,3.8450000286102295,3.910000085830689,3.785000085830689,3.787499904632568,3.474445343017578,68919600
2018-04-04,53.75249862670898,56.665000915527344,53.5,56.560001373291016,55.999298095703125,78916800
2023-07-07,423.2200012207031,432.1400146484375,421.7999877929688,425.0299987792969,424.9576416015625,35525300
2017-04-17,24.002500534057617,24.809999465942383,23.950000762939453,24.8075008392334,24.481916427612305,49729200
2021-05-04,146.37249755859375,146.375,140.1024932861328,143.5124969482422,143.23919677734375,40532400
2017-05-15,32.38999938964844,33.602500915527344,32.345001220703125,33.57749938964844,33.136817932128906,108754000
2008-12-05,1.715000033378601,1.847499966621399,1.684999942779541,1.840000033378601,1.6879150867462158,43848400
2018-11-13,48.372501373291016,51.0525016784668,48.310001373291016,49.82749938964844,49.39104080200195,64471200
2003-02-03,0.8758329749107361,0.8933330178260803,0.8583329916000366,0.8766670227050781,0.8042062520980835,75555600
2001-07-24,2.862916946411133,3.018749952316284,2.802500009536743,3.016249895095825,2.7669425010681152,136531200
2019-07-17,41.78749847412109,42.497501373291016,41.49250030517578,42.4275016784668,42.18942642211914,34820400
2019-04-01,45.81499862670898,45.875,45.09249877929688,45.56999969482422,45.26264190673828,48382400
2012-03-15,3.602499961853028,3.6649999618530273,3.5899999141693115,3.6449999809265137,3.3437228202819824,38238000
2006-03-07,4.08916711807251,4.120832920074463,3.9375,4.018332958221436,3.6861982345581055,60620400
2008-10-13,1.847499966621399,2.015000104904175,1.825000047683716,2.012500047683716,1.846157670021057,91653600
2017-06-06,36.95500183105469,37.42250061035156,36.70000076293945,36.834999084472656,36.389835357666016,75872800
2016-12-09,23.549999237060547,23.5674991607666,22.677499771118164,22.95499992370605,22.62516975402832,38231200
2009-07-20,3.0425000190734863,3.087500095367432,3.002500057220459,3.055000066757202,2.802489757537842,78275600
2019-07-05,40.09999847412109,40.14500045776367,39.41999816894531,40.057498931884766,39.83273315429688,39655200
2009-01-05,2.1524999141693115,2.2674999237060547,2.137500047683716,2.2174999713897705,2.0342135429382324,70573600
2010-02-02,4.127500057220459,4.237500190734863,4.114999771118164,4.184999942779541,3.839089870452881,84981200
2022-11-14,162.17999267578125,165.39999389648438,159.22000122070312,162.9499969482422,162.8360595703125,52785200
1999-08-12,0.4583329856395721,0.4895829856395721,0.4557290077209472,0.4778650104999542,0.4383671283721924,23961600
2003-11-20,1.6583329439163208,1.6950000524520874,1.6333329677581787,1.6399999856948853,1.504446268081665,73885200
2015-01-09,4.982500076293945,5.022500038146973,4.914999961853027,4.985000133514404,4.78718900680542,20954000
2015-09-11,5.582499980926514,5.699999809265137,5.559999942779541,5.662499904632568,5.507085800170898,30158400
2014-05-28,4.722499847412109,4.775000095367432,4.677499771118164,4.744999885559082,4.517526626586914,22467600
2012-05-17,3.197499990463257,3.227499961853028,3.1624999046325684,3.1624999046325684,2.9011037349700928,33536400
2013-04-11,3.1624999046325684,3.212500095367432,3.075000047683716,3.192500114440918,2.96560287475586,96922000
2013-10-16,3.875,3.9149999618530273,3.869999885559082,3.900000095367432,3.659579753875733,21007200
2000-11-14,2.625,2.932291984558105,2.604166984558105,2.9114580154418945,2.670812129974365,47073600
2009-04-17,2.9200000762939453,2.9674999713897705,2.8499999046325684,2.940000057220459,2.696994543075561,69576400
2013-11-29,3.924999952316284,3.934999942779541,3.875,3.900000095367432,3.679399251937866,11696400
2000-02-10,0.9036459922790528,1.0416669845581057,0.9036459922790528,1.0260419845581057,0.9412344694137572,97008000
2011-02-08,6.15749979019165,6.197500228881836,5.940000057220459,5.96750020980835,5.474256992340088,107658400
2006-11-29,6.050000190734863,6.156667232513428,6.02666711807251,6.083333015441895,5.580515861511231,57979200
2002-11-22,1.2633329629898071,1.3366669416427612,1.25,1.309999942779541,1.2017220258712769,125190000
2001-03-13,2.0364580154418945,2.28125,2.026041984558105,2.25,2.0640265941619877,108235200
2003-03-12,1.027500033378601,1.0499999523162842,1.0183329582214355,1.0475000143051147,0.9609190821647644,49392000
2001-11-15,4.33916711807251,4.472499847412109,4.2841668128967285,4.412499904632568,4.047784805297852,87494400
2005-11-02,2.762500047683716,2.924999952316284,2.75,2.9216670989990234,2.6801774501800537,52366800
2010-07-14,2.8499999046325684,2.869999885559082,2.7174999713897705,2.757499933242798,2.529579401016236,135566400
